day,channel_name,spend
2024-11-06,LinkedIn,1317.04
2024-11-06,Instagram,718.06
2024-11-06,Email,1472.69
2024-11-06,YouTube,1067.19
2024-11-07,Google Ads,700.9
2024-11-07,Facebook Ads,732.31
2024-11-07,LinkedIn,1021.22
2024-11-07,Instagram,456.05
2024-11-07,Email,826.51
2024-11-07,YouTube,678.0
2024-11-08,Google Ads,823.61
2024-11-08,Facebook Ads,938.29
2024-11-08,LinkedIn,601.09
2024-11-08,Instagram,775.23
2024-11-08,Email,1068.04
2024-11-08,YouTube,695.07
2024-11-09,Google Ads,1165.74
2024-11-09,Facebook Ads,943.48
2024-11-09,LinkedIn,725.37
2024-11-09,Instagram,824.56
2024-11-09,Email,754.59
2024-11-09,YouTube,1199.67
2024-11-10,Google Ads,1236.85
2024-11-10,Facebook Ads,966.27
2024-11-10,LinkedIn,731.22
2024-11-10,Instagram,532.25
2024-11-10,Email,610.83
2024-11-10,YouTube,1509.68
2024-11-11,Google Ads,688.09
2024-11-11,Facebook Ads,888.65
2024-11-11,LinkedIn,485.03
2024-11-11,Instagram,515.74
2024-11-11,Email,873.03
2024-11-11,YouTube,630.64
2024-11-12,Google Ads,1357.9
2024-11-12,Facebook Ads,1400.61
2024-11-12,LinkedIn,869.14
2024-11-12,Instagram,837.86
2024-11-12,Email,438.21
2024-11-12,YouTube,795.79
2024-11-13,Google Ads,884.84
2024-11-13,Facebook Ads,707.77
2024-11-13,LinkedIn,1221.92
2024-11-13,Instagram,651.13
2024-11-13,Email,726.47
2024-11-13,YouTube,1159.23
2024-11-14,Google Ads,643.24
2024-11-14,Facebook Ads,786.77
2024-11-14,LinkedIn,677.67
2024-11-14,Instagram,843.36
2024-11-14,Email,941.45
2024-11-14,YouTube,748.85
2024-11-15,Google Ads,989.23
2024-11-15,Facebook Ads,912.29
2024-11-15,LinkedIn,784.83
2024-11-15,Instagram,981.88
2024-11-15,Email,686.71
2024-11-15,YouTube,1223.28
2024-11-16,Google Ads,974.38
2024-11-16,Facebook Ads,702.26
2024-11-16,LinkedIn,1183.65
2024-11-16,Instagram,812.44
2024-11-16,Email,770.68
2024-11-16,YouTube,1063.02
2024-11-17,Google Ads,603.14
2024-11-17,Facebook Ads,963.06
2024-11-17,LinkedIn,629.52
2024-11-17,Instagram,602.19
2024-11-17,Email,796.65
2024-11-17,YouTube,1667.56
2024-11-18,Google Ads,1360.37
2024-11-18,Facebook Ads,763.42
2024-11-18,LinkedIn,609.31
2024-11-18,Instagram,661.42
2024-11-18,Email,662.53
2024-11-18,YouTube,1322.52
2024-11-19,Google Ads,1119.8
2024-11-19,Facebook Ads,846.91
2024-11-19,LinkedIn,1014.78
2024-11-19,Instagram,1317.42
2024-11-19,Email,784.48
2024-11-19,YouTube,758.94
2024-11-20,Google Ads,603.69
2024-11-20,Facebook Ads,666.07
2024-11-20,LinkedIn,726.31
2024-11-20,Instagram,907.44
2024-11-20,Email,682.68
2024-11-20,YouTube,818.82
2024-11-21,Google Ads,724.12
2024-11-21,Facebook Ads,984.41
2024-11-21,LinkedIn,704.79
2024-11-21,Instagram,499.29
2024-11-21,Email,629.44
2024-11-21,YouTube,982.63
2024-11-22,Google Ads,648.48
2024-11-22,Facebook Ads,529.96
2024-11-22,LinkedIn,534.42
2024-11-22,Instagram,502.69
2024-11-22,Email,494.22
2024-11-22,YouTube,590.81
2024-11-23,Google Ads,1468.52
2024-11-23,Facebook Ads,1282.08
2024-11-23,LinkedIn,816.94
2024-11-23,Instagram,842.18
2024-11-23,Email,938.84
2024-11-23,YouTube,957.18
2024-11-24,Google Ads,1338.65
2024-11-24,Facebook Ads,1514.73
2024-11-24,LinkedIn,658.52
2024-11-24,Instagram,899.89
2024-11-24,Email,732.02
2024-11-24,YouTube,708.89
2024-11-25,Google Ads,664.74
2024-11-25,Facebook Ads,790.4
2024-11-25,LinkedIn,959.08
2024-11-25,Instagram,771.96
2024-11-25,Email,1159.64
2024-11-25,YouTube,914.88
2024-11-26,Google Ads,1215.33
2024-11-26,Facebook Ads,763.1
2024-11-26,LinkedIn,828.44
2024-11-26,Instagram,866.09
2024-11-26,Email,1189.4
2024-11-26,YouTube,405.85
2024-11-27,Google Ads,930.09
2024-11-27,Facebook Ads,547.58
2024-11-27,LinkedIn,641.75
2024-11-27,Instagram,1097.61
2024-11-27,Email,644.29
2024-11-27,YouTube,641.36
2024-11-28,Google Ads,740.96
2024-11-28,Facebook Ads,698.51
2024-11-28,LinkedIn,502.28
2024-11-28,Instagram,629.56
2024-11-28,Email,1167.3
2024-11-28,YouTube,781.88
2024-11-29,Google Ads,662.68
2024-11-29,Facebook Ads,887.28
2024-11-29,LinkedIn,921.95
2024-11-29,Instagram,1232.28
2024-11-29,Email,1206.31
2024-11-29,YouTube,1459.12
2024-11-30,Google Ads,963.03
2024-11-30,Facebook Ads,713.08
2024-11-30,LinkedIn,728.26
2024-11-30,Instagram,983.22
2024-11-30,Email,1166.61
2024-11-30,YouTube,780.93
2024-12-01,Google Ads,1338.31
2024-12-01,Facebook Ads,1010.46
2024-12-01,LinkedIn,971.38
2024-12-01,Instagram,1187.88
2024-12-01,Email,1117.14
2024-12-01,YouTube,863.95
2024-12-02,Google Ads,635.59
2024-12-02,Facebook Ads,1090.13
2024-12-02,LinkedIn,1199.2
2024-12-02,Instagram,847.19
2024-12-02,Email,460.17
2024-12-02,YouTube,1498.78
2024-12-03,Google Ads,706.85
2024-12-03,Facebook Ads,702.41
2024-12-03,LinkedIn,934.15
2024-12-03,Instagram,974.23
2024-12-03,Email,805.09
2024-12-03,YouTube,1028.86
2024-12-04,Google Ads,1128.69
2024-12-04,Facebook Ads,656.43
2024-12-04,LinkedIn,1025.5
2024-12-04,Instagram,885.99
2024-12-04,Email,984.07
2024-12-04,YouTube,425.25
2024-12-05,Google Ads,1755.01
2024-12-05,Facebook Ads,1218.74
2024-12-05,LinkedIn,1112.13
2024-12-05,Instagram,1089.36
2024-12-05,Email,1437.69
2024-12-05,YouTube,1265.02
2024-12-06,Google Ads,1343.37
2024-12-06,Facebook Ads,1145.62
2024-12-06,LinkedIn,962.2
2024-12-06,Instagram,1513.9
2024-12-06,Email,822.22
2024-12-06,YouTube,967.65
2024-12-07,Google Ads,686.29
2024-12-07,Facebook Ads,971.72
2024-12-07,LinkedIn,775.76
2024-12-07,Instagram,601.92
2024-12-07,Email,796.4
2024-12-07,YouTube,401.64
2024-12-08,Google Ads,745.11
2024-12-08,Facebook Ads,588.73
2024-12-08,LinkedIn,763.67
2024-12-08,Instagram,711.57
2024-12-08,Email,804.61
2024-12-08,YouTube,751.61
2024-12-09,Google Ads,544.74
2024-12-09,Facebook Ads,1157.9
2024-12-09,LinkedIn,595.93
2024-12-09,Instagram,1050.35
2024-12-09,Email,972.57
2024-12-09,YouTube,780.9
2024-12-10,Google Ads,860.05
2024-12-10,Facebook Ads,739.55
2024-12-10,LinkedIn,655.26
2024-12-10,Instagram,802.78
2024-12-10,Email,702.41
2024-12-10,YouTube,1128.85
2024-12-11,Google Ads,1530.23
2024-12-11,Facebook Ads,1441.83
2024-12-11,LinkedIn,862.89
2024-12-11,Instagram,771.33
2024-12-11,Email,1191.86
2024-12-11,YouTube,837.95
2024-12-12,Google Ads,1260.49
2024-12-12,Facebook Ads,788.66
2024-12-12,LinkedIn,985.82
2024-12-12,Instagram,535.55
2024-12-12,Email,864.54
2024-12-12,YouTube,1021.74
2024-12-13,Google Ads,642.84
2024-12-13,Facebook Ads,1261.57
2024-12-13,LinkedIn,635.92
2024-12-13,Instagram,1024.32
2024-12-13,Email,1146.93
2024-12-13,YouTube,1205.62
2024-12-14,Google Ads,615.84
2024-12-14,Facebook Ads,813.82
2024-12-14,LinkedIn,1038.34
2024-12-14,Instagram,521.97
2024-12-14,Email,1338.85
2024-12-14,YouTube,988.49
2024-12-15,Google Ads,806.14
2024-12-15,Facebook Ads,1111.44
2024-12-15,LinkedIn,967.47
2024-12-15,Instagram,808.42
2024-12-15,Email,851.43
2024-12-15,YouTube,1461.32
2024-12-16,Google Ads,733.31
2024-12-16,Facebook Ads,806.69
2024-12-16,LinkedIn,1150.66
2024-12-16,Instagram,1058.67
2024-12-16,Email,1438.56
2024-12-16,YouTube,683.48
2024-12-17,Google Ads,974.06
2024-12-17,Facebook Ads,1145.58
2024-12-17,LinkedIn,826.6
2024-12-17,Instagram,910.06
2024-12-17,Email,999.46
2024-12-17,YouTube,1039.06
2024-12-18,Google Ads,1330.56
2024-12-18,Facebook Ads,1169.89
2024-12-18,LinkedIn,1359.0
2024-12-18,Instagram,388.92
2024-12-18,Email,738.54
2024-12-18,YouTube,1322.79
2024-12-19,Google Ads,1298.18
2024-12-19,Facebook Ads,714.46
2024-12-19,LinkedIn,827.54
2024-12-19,Instagram,1017.03
2024-12-19,Email,657.98
2024-12-19,YouTube,1720.8
2024-12-20,Google Ads,1156.25
2024-12-20,Facebook Ads,1136.78
2024-12-20,LinkedIn,924.73
2024-12-20,Instagram,1099.7
2024-12-20,Email,1041.92
2024-12-20,YouTube,961.32
2024-12-21,Google Ads,1409.64
2024-12-21,Facebook Ads,699.37
2024-12-21,LinkedIn,744.41
2024-12-21,Instagram,823.89
2024-12-21,Email,1153.97
2024-12-21,YouTube,763.93
2024-12-22,Google Ads,1090.87
2024-12-22,Facebook Ads,918.73
2024-12-22,LinkedIn,725.6
2024-12-22,Instagram,909.36
2024-12-22,Email,1146.85
2024-12-22,YouTube,880.62
2024-12-23,Google Ads,1441.36
2024-12-23,Facebook Ads,1116.31
2024-12-23,LinkedIn,649.44
2024-12-23,Instagram,1032.44
2024-12-23,Email,458.76
2024-12-23,YouTube,1002.12
2024-12-24,Google Ads,629.96
2024-12-24,Facebook Ads,892.14
2024-12-24,LinkedIn,757.3
2024-12-24,Instagram,1212.46
2024-12-24,Email,845.39
2024-12-24,YouTube,1142.6
2024-12-25,Google Ads,1455.48
2024-12-25,Facebook Ads,871.41
2024-12-25,LinkedIn,1038.76
2024-12-25,Instagram,872.49
2024-12-25,Email,1200.41
2024-12-25,YouTube,782.33
2024-12-26,Google Ads,541.65
2024-12-26,Facebook Ads,900.71
2024-12-26,LinkedIn,649.53
2024-12-26,Instagram,819.78
2024-12-26,Email,838.13
2024-12-26,YouTube,850.88
2024-12-27,Google Ads,556.17
2024-12-27,Facebook Ads,737.28
2024-12-27,LinkedIn,798.7
2024-12-27,Instagram,852.02
2024-12-27,Email,846.94
2024-12-27,YouTube,1329.47
2024-12-28,Google Ads,723.33
2024-12-28,Facebook Ads,1254.67
2024-12-28,LinkedIn,1023.05
2024-12-28,Instagram,739.13
2024-12-28,Email,1532.84
2024-12-28,YouTube,1120.3
2024-12-29,Google Ads,752.43
2024-12-29,Facebook Ads,983.01
2024-12-29,LinkedIn,1404.3
2024-12-29,Instagram,1149.37
2024-12-29,Email,1195.85
2024-12-29,YouTube,586.59
2024-12-30,Google Ads,720.5
2024-12-30,Facebook Ads,1076.95
2024-12-30,LinkedIn,768.03
2024-12-30,Instagram,1265.3
2024-12-30,Email,1453.56
2024-12-30,YouTube,1254.47
2024-12-31,Google Ads,1262.31
2024-12-31,Facebook Ads,1201.81
2024-12-31,LinkedIn,812.01
2024-12-31,Instagram,489.24
2024-12-31,Email,1022.15
2024-12-31,YouTube,773.03
2025-01-01,Google Ads,946.24
2025-01-01,Facebook Ads,713.82
2025-01-01,LinkedIn,805.38
2025-01-01,Instagram,867.47
2025-01-01,Email,911.06
2025-01-01,YouTube,1273.63
2025-01-02,Google Ads,777.98
2025-01-02,Facebook Ads,256.38
2025-01-02,LinkedIn,674.41
2025-01-02,Instagram,1223.49
2025-01-02,Email,755.58
2025-01-02,YouTube,936.85
2025-01-03,Google Ads,847.32
2025-01-03,Facebook Ads,862.42
2025-01-03,LinkedIn,875.07
2025-01-03,Instagram,1429.19
2025-01-03,Email,561.61
2025-01-03,YouTube,1393.49
2025-01-04,Google Ads,751.67
2025-01-04,Facebook Ads,898.04
2025-01-04,LinkedIn,1715.87
2025-01-04,Instagram,850.25
2025-01-04,Email,894.71
2025-01-04,YouTube,1216.06
2025-01-05,Google Ads,1090.55
2025-01-05,Facebook Ads,1314.93
2025-01-05,LinkedIn,1158.86
2025-01-05,Instagram,827.79
2025-01-05,Email,1156.0
2025-01-05,YouTube,473.59
2025-01-06,Google Ads,1006.43
2025-01-06,Facebook Ads,926.49
2025-01-06,LinkedIn,1175.3
2025-01-06,Instagram,899.08
2025-01-06,Email,1219.76
2025-01-06,YouTube,1799.76
2025-01-07,Google Ads,907.58
2025-01-07,Facebook Ads,203.05
2025-01-07,LinkedIn,1159.38
2025-01-07,Instagram,1695.94
2025-01-07,Email,1543.08
2025-01-07,YouTube,781.99
2025-01-08,Google Ads,468.91
2025-01-08,Facebook Ads,988.14
2025-01-08,LinkedIn,1451.22
2025-01-08,Instagram,1248.67
2025-01-08,Email,1398.08
2025-01-08,YouTube,846.48
2025-01-09,Google Ads,743.77
2025-01-09,Facebook Ads,1068.33
2025-01-09,LinkedIn,1022.99
2025-01-09,Instagram,995.27
2025-01-09,Email,1023.09
2025-01-09,YouTube,436.97
2025-01-10,Google Ads,1561.19
2025-01-10,Facebook Ads,802.44
2025-01-10,LinkedIn,741.36
2025-01-10,Instagram,1402.93
2025-01-10,Email,971.37
2025-01-10,YouTube,827.48
2025-01-11,Google Ads,1309.32
2025-01-11,Facebook Ads,997.58
2025-01-11,LinkedIn,1286.19
2025-01-11,Instagram,1016.28
2025-01-11,Email,569.26
2025-01-11,YouTube,953.58
2025-01-12,Google Ads,667.01
2025-01-12,Facebook Ads,997.37
2025-01-12,LinkedIn,827.89
2025-01-12,Instagram,1046.48
2025-01-12,Email,1636.54
2025-01-12,YouTube,736.74
2025-01-13,Google Ads,436.92
2025-01-13,Facebook Ads,1158.83
2025-01-13,LinkedIn,1018.23
2025-01-13,Instagram,1385.23
2025-01-13,Email,1324.03
2025-01-13,YouTube,991.61
2025-01-14,Google Ads,1255.55
2025-01-14,Facebook Ads,1087.88
2025-01-14,LinkedIn,1491.09
2025-01-14,Instagram,1180.17
2025-01-14,Email,1368.97
2025-01-14,YouTube,1280.87
2025-01-15,Google Ads,985.36
2025-01-15,Facebook Ads,1346.02
2025-01-15,LinkedIn,768.93
2025-01-15,Instagram,836.76
2025-01-15,Email,1367.94
2025-01-15,YouTube,1257.48
2025-01-16,Google Ads,1794.79
2025-01-16,Facebook Ads,1015.82
2025-01-16,LinkedIn,759.5
2025-01-16,Instagram,909.47
2025-01-16,Email,1124.4
2025-01-16,YouTube,1172.7
2025-01-17,Google Ads,908.02
2025-01-17,Facebook Ads,813.0
2025-01-17,LinkedIn,695.8
2025-01-17,Instagram,493.55
2025-01-17,Email,922.17
2025-01-17,YouTube,892.77
2025-01-18,Google Ads,1050.25
2025-01-18,Facebook Ads,1217.6
2025-01-18,LinkedIn,636.4
2025-01-18,Instagram,1342.04
2025-01-18,Email,431.83
2025-01-18,YouTube,903.51
2025-01-19,Google Ads,899.69
2025-01-19,Facebook Ads,681.74
2025-01-19,LinkedIn,1391.15
2025-01-19,Instagram,1150.67
2025-01-19,Email,490.81
2025-01-19,YouTube,1347.26
2025-01-20,Google Ads,907.06
2025-01-20,Facebook Ads,1280.72
2025-01-20,LinkedIn,940.65
2025-01-20,Instagram,150.6
2025-01-20,Email,1025.4
2025-01-20,YouTube,651.85
2025-01-21,Google Ads,1049.41
2025-01-21,Facebook Ads,1371.8
2025-01-21,LinkedIn,1137.17
2025-01-21,Instagram,687.48
2025-01-21,Email,688.84
2025-01-21,YouTube,726.17
2025-01-22,Google Ads,1358.44
2025-01-22,Facebook Ads,1218.75
2025-01-22,LinkedIn,631.33
2025-01-22,Instagram,903.05
2025-01-22,Email,1275.32
2025-01-22,YouTube,1063.16
2025-01-23,Google Ads,1779.28
2025-01-23,Facebook Ads,1250.12
2025-01-23,LinkedIn,900.6
2025-01-23,Instagram,1815.0
2025-01-23,Email,217.45
2025-01-23,YouTube,807.83
2025-01-24,Google Ads,736.34
2025-01-24,Facebook Ads,1163.55
2025-01-24,LinkedIn,1517.89
2025-01-24,Instagram,1439.03
2025-01-24,Email,1192.04
2025-01-24,YouTube,1016.19
2025-01-25,Google Ads,560.79
2025-01-25,Facebook Ads,1107.52
2025-01-25,LinkedIn,1121.87
2025-01-25,Instagram,1072.96
2025-01-25,Email,1409.11
2025-01-25,YouTube,1336.04
2025-01-26,Google Ads,1394.86
2025-01-26,Facebook Ads,1024.01
2025-01-26,LinkedIn,911.33
2025-01-26,Instagram,849.54
2025-01-26,Email,1191.12
2025-01-26,YouTube,1624.86
2025-01-27,Google Ads,1171.14
2025-01-27,Facebook Ads,1336.54
2025-01-27,LinkedIn,891.58
2025-01-27,Instagram,1228.49
2025-01-27,Email,1406.49
2025-01-27,YouTube,764.09
2025-01-28,Google Ads,1387.51
2025-01-28,Facebook Ads,1739.44
2025-01-28,LinkedIn,995.37
2025-01-28,Instagram,620.94
2025-01-28,Email,669.01
2025-01-28,YouTube,932.2
2025-01-29,Google Ads,1087.49
2025-01-29,Facebook Ads,563.24
2025-01-29,LinkedIn,1097.55
2025-01-29,Instagram,1404.17
2025-01-29,Email,1163.58
2025-01-29,YouTube,1310.78
2025-01-30,Google Ads,679.04
2025-01-30,Facebook Ads,1277.33
2025-01-30,LinkedIn,1251.44
2025-01-30,Instagram,1271.71
2025-01-30,Email,1806.12
2025-01-30,YouTube,1107.81
2025-01-31,Google Ads,1004.65
2025-01-31,Facebook Ads,1227.48
2025-01-31,LinkedIn,1018.88
2025-01-31,Instagram,1407.14
2025-01-31,Email,817.66
2025-01-31,YouTube,1535.62
2025-02-01,Google Ads,914.78
2025-02-01,Facebook Ads,860.16
2025-02-01,LinkedIn,1498.01
2025-02-01,Instagram,866.14
2025-02-01,Email,1442.98
2025-02-01,YouTube,1171.75
2025-02-02,Google Ads,1011.35
2025-02-02,Facebook Ads,759.48
2025-02-02,LinkedIn,1331.79
2025-02-02,Instagram,794.94
2025-02-02,Email,344.36
2025-02-02,YouTube,515.59
2025-02-03,Google Ads,981.43
2025-02-03,Facebook Ads,1088.26
2025-02-03,LinkedIn,1002.87
2025-02-03,Instagram,1165.94
2025-02-03,Email,787.42
2025-02-03,YouTube,1248.53
2025-02-04,Google Ads,949.05
2025-02-04,Facebook Ads,100.0
2025-02-04,LinkedIn,1162.49
2025-02-04,Instagram,1601.64
2025-02-04,Email,813.64
2025-02-04,YouTube,813.19
2025-02-05,Google Ads,1211.67
2025-02-05,Facebook Ads,931.64
2025-02-05,LinkedIn,1146.64
2025-02-05,Instagram,954.18
2025-02-05,Email,1430.9
2025-02-05,YouTube,333.58
2025-02-06,Google Ads,1554.27
2025-02-06,Facebook Ads,1579.56
2025-02-06,LinkedIn,1233.01
2025-02-06,Instagram,1563.98
2025-02-06,Email,989.02
2025-02-06,YouTube,1057.63
2025-02-07,Google Ads,1310.48
2025-02-07,Facebook Ads,1128.71
2025-02-07,LinkedIn,1144.51
2025-02-07,Instagram,785.92
2025-02-07,Email,1012.85
2025-02-07,YouTube,1400.22
2025-02-08,Google Ads,450.43
2025-02-08,Facebook Ads,1466.09
2025-02-08,LinkedIn,1510.64
2025-02-08,Instagram,1994.63
2025-02-08,Email,1457.86
2025-02-08,YouTube,1361.66
2025-02-09,Google Ads,1254.91
2025-02-09,Facebook Ads,1033.76
2025-02-09,LinkedIn,1035.17
2025-02-09,Instagram,1673.81
2025-02-09,Email,786.73
2025-02-09,YouTube,1141.04
2025-02-10,Google Ads,1748.56
2025-02-10,Facebook Ads,1456.34
2025-02-10,LinkedIn,716.41
2025-02-10,Instagram,1243.32
2025-02-10,Email,1394.81
2025-02-10,YouTube,1496.24
2025-02-11,Google Ads,398.89
2025-02-11,Facebook Ads,1706.54
2025-02-11,LinkedIn,1022.17
2025-02-11,Instagram,1653.38
2025-02-11,Email,460.45
2025-02-11,YouTube,1402.51
2025-02-12,Google Ads,943.01
2025-02-12,Facebook Ads,884.82
2025-02-12,LinkedIn,504.0
2025-02-12,Instagram,1640.1
2025-02-12,Email,1127.58
2025-02-12,YouTube,1225.94
2025-02-13,Google Ads,1312.38
2025-02-13,Facebook Ads,969.35
2025-02-13,LinkedIn,1223.03
2025-02-13,Instagram,835.71
2025-02-13,Email,1522.68
2025-02-13,YouTube,1582.34
2025-02-14,Google Ads,919.46
2025-02-14,Facebook Ads,724.73
2025-02-14,LinkedIn,831.13
2025-02-14,Instagram,1267.97
2025-02-14,Email,1241.19
2025-02-14,YouTube,1003.62
2025-02-15,Google Ads,1308.93
2025-02-15,Facebook Ads,1027.22
2025-02-15,LinkedIn,1006.21
2025-02-15,Instagram,1150.99
2025-02-15,Email,1203.88
2025-02-15,YouTube,1083.89
2025-02-16,Google Ads,1140.59
2025-02-16,Facebook Ads,880.69
2025-02-16,LinkedIn,1275.54
2025-02-16,Instagram,1320.63
2025-02-16,Email,559.58
2025-02-16,YouTube,1149.65
2025-02-17,Google Ads,1315.95
2025-02-17,Facebook Ads,1637.65
2025-02-17,LinkedIn,1201.44
2025-02-17,Instagram,1483.08
2025-02-17,Email,641.97
2025-02-17,YouTube,1465.16
2025-02-18,Google Ads,1014.23
2025-02-18,Facebook Ads,1060.78
2025-02-18,LinkedIn,1824.7
2025-02-18,Instagram,1475.06
2025-02-18,Email,1919.99
2025-02-18,YouTube,1215.96
2025-02-19,Google Ads,288.19
2025-02-19,Facebook Ads,1846.47
2025-02-19,LinkedIn,1151.23
2025-02-19,Instagram,672.46
2025-02-19,Email,1413.1
2025-02-19,YouTube,1395.75
2025-02-20,Google Ads,920.82
2025-02-20,Facebook Ads,517.63
2025-02-20,LinkedIn,1125.43
2025-02-20,Instagram,1133.38
2025-02-20,Email,1635.46
2025-02-20,YouTube,1112.53
2025-02-21,Google Ads,723.71
2025-02-21,Facebook Ads,964.53
2025-02-21,LinkedIn,1222.72
2025-02-21,Instagram,1518.08
2025-02-21,Email,900.3
2025-02-21,YouTube,1332.88
2025-02-22,Google Ads,873.64
2025-02-22,Facebook Ads,1454.9
2025-02-22,LinkedIn,1216.49
2025-02-22,Instagram,1044.17
2025-02-22,Email,1002.57
2025-02-22,YouTube,889.04
2025-02-23,Google Ads,1149.24
2025-02-23,Facebook Ads,807.27
2025-02-23,LinkedIn,1264.87
2025-02-23,Instagram,1122.54
2025-02-23,Email,927.92
2025-02-23,YouTube,1213.96
2025-02-24,Google Ads,963.91
2025-02-24,Facebook Ads,978.14
2025-02-24,LinkedIn,1334.18
2025-02-24,Instagram,1271.82
2025-02-24,Email,1808.4
2025-02-24,YouTube,1122.39
2025-02-25,Google Ads,1258.43
2025-02-25,Facebook Ads,1293.51
2025-02-25,LinkedIn,894.01
2025-02-25,Instagram,527.43
2025-02-25,Email,945.95
2025-02-25,YouTube,1083.34
2025-02-26,Google Ads,1349.17
2025-02-26,Facebook Ads,1427.87
2025-02-26,LinkedIn,1857.74
2025-02-26,Instagram,1409.8
2025-02-26,Email,1707.14
2025-02-26,YouTube,1354.41
2025-02-27,Google Ads,946.1
2025-02-27,Facebook Ads,889.86
2025-02-27,LinkedIn,1437.03
2025-02-27,Instagram,1011.2
2025-02-27,Email,1372.42
2025-02-27,YouTube,1255.68
2025-02-28,Google Ads,845.36
2025-02-28,Facebook Ads,1046.37
2025-02-28,LinkedIn,1314.03
2025-02-28,Instagram,1442.73
2025-02-28,Email,1242.93
2025-02-28,YouTube,1434.14
2025-03-01,Google Ads,1004.74
2025-03-01,Facebook Ads,920.23
2025-03-01,LinkedIn,677.76
2025-03-01,Instagram,1223.18
2025-03-01,Email,1486.51
2025-03-01,YouTube,1457.27
2025-03-02,Google Ads,1600.23
2025-03-02,Facebook Ads,1312.79
2025-03-02,LinkedIn,804.35
2025-03-02,Instagram,836.5
2025-03-02,Email,1048.78
2025-03-02,YouTube,1167.17
2025-03-03,Google Ads,1591.24
2025-03-03,Facebook Ads,1192.05
2025-03-03,LinkedIn,831.68
2025-03-03,Instagram,1186.54
2025-03-03,Email,1197.92
2025-03-03,YouTube,831.37
2025-03-04,Google Ads,730.63
2025-03-04,Facebook Ads,1003.02
2025-03-04,LinkedIn,1510.88
2025-03-04,Instagram,1629.03
2025-03-04,Email,817.36
2025-03-04,YouTube,107.69
2025-03-05,Google Ads,973.84
2025-03-05,Facebook Ads,1120.14
2025-03-05,LinkedIn,1293.4
2025-03-05,Instagram,1139.81
2025-03-05,Email,1453.99
2025-03-05,YouTube,1106.62
2025-03-06,Google Ads,877.41
2025-03-06,Facebook Ads,1378.75
2025-03-06,LinkedIn,1542.96
2025-03-06,Instagram,1181.75
2025-03-06,Email,905.53
2025-03-06,YouTube,1607.87
2025-03-07,Google Ads,977.89
2025-03-07,Facebook Ads,1380.48
2025-03-07,LinkedIn,1146.61
2025-03-07,Instagram,1617.19
2025-03-07,Email,1478.65
2025-03-07,YouTube,764.88
2025-03-08,Google Ads,1288.45
2025-03-08,Facebook Ads,1031.58
2025-03-08,LinkedIn,670.34
2025-03-08,Instagram,1589.39
2025-03-08,Email,1086.92
2025-03-08,YouTube,1290.24
2025-03-09,Google Ads,1338.45
2025-03-09,Facebook Ads,451.76
2025-03-09,LinkedIn,510.46
2025-03-09,Instagram,1463.64
2025-03-09,Email,1500.75
2025-03-09,YouTube,575.2
2025-03-10,Google Ads,1147.38
2025-03-10,Facebook Ads,1274.32
2025-03-10,LinkedIn,1437.63
2025-03-10,Instagram,399.56
2025-03-10,Email,1007.28
2025-03-10,YouTube,1216.39
2025-03-11,Google Ads,1351.96
2025-03-11,Facebook Ads,1297.31
2025-03-11,LinkedIn,1271.77
2025-03-11,Instagram,906.25
2025-03-11,Email,1142.34
2025-03-11,YouTube,1046.77
2025-03-12,Google Ads,1621.29
2025-03-12,Facebook Ads,1186.46
2025-03-12,LinkedIn,674.74
2025-03-12,Instagram,1169.32
2025-03-12,Email,1516.39
2025-03-12,YouTube,937.46
2025-03-13,Google Ads,1591.93
2025-03-13,Facebook Ads,1589.96
2025-03-13,LinkedIn,1887.55
2025-03-13,Instagram,914.67
2025-03-13,Email,1803.97
2025-03-13,YouTube,1400.16
2025-03-14,Google Ads,985.59
2025-03-14,Facebook Ads,713.47
2025-03-14,LinkedIn,836.97
2025-03-14,Instagram,367.16
2025-03-14,Email,1428.76
2025-03-14,YouTube,1170.46
2025-03-15,Google Ads,1448.13
2025-03-15,Facebook Ads,601.73
2025-03-15,LinkedIn,1336.22
2025-03-15,Instagram,1670.67
2025-03-15,Email,1256.46
2025-03-15,YouTube,1034.69
2025-03-16,Google Ads,920.63
2025-03-16,Facebook Ads,829.12
2025-03-16,LinkedIn,1496.03
2025-03-16,Instagram,1331.21
2025-03-16,Email,1461.21
2025-03-16,YouTube,926.53
2025-03-17,Google Ads,1554.04
2025-03-17,Facebook Ads,870.11
2025-03-17,LinkedIn,1606.77
2025-03-17,Instagram,1139.09
2025-03-17,Email,1212.17
2025-03-17,YouTube,1158.36
2025-03-18,Google Ads,806.79
2025-03-18,Facebook Ads,1291.28
2025-03-18,LinkedIn,1013.29
2025-03-18,Instagram,391.02
2025-03-18,Email,1249.24
2025-03-18,YouTube,1100.68
2025-03-19,Google Ads,1168.23
2025-03-19,Facebook Ads,1128.58
2025-03-19,LinkedIn,1512.69
2025-03-19,Instagram,1436.05
2025-03-19,Email,1018.41
2025-03-19,YouTube,2245.93
2025-03-20,Google Ads,1695.09
2025-03-20,Facebook Ads,1697.25
2025-03-20,LinkedIn,1250.73
2025-03-20,Instagram,990.35
2025-03-20,Email,1598.97
2025-03-20,YouTube,1496.32
2025-03-21,Google Ads,1551.66
2025-03-21,Facebook Ads,926.18
2025-03-21,LinkedIn,1453.16
2025-03-21,Instagram,1821.38
2025-03-21,Email,1162.19
2025-03-21,YouTube,1082.34
